Phi[deg],Theta[deg],dB(RealizedGainTotal)
-140,16,3.2846
-138,16,3.29543
-136,16,3.30649
-134,16,3.31774
-132,16,3.3291
-130,16,3.34052
-128,16,3.35194
-126,16,3.36328
-124,16,3.3745
-122,16,3.38553
-120,16,3.39631
-118,16,3.40679
-116,16,3.4169
-114,16,3.42661
-112,16,3.43585
-110,16,3.44458
-108,16,3.45275
-106,16,3.46031
-104,16,3.46723
-102,16,3.47347
-100,16,3.47899
-98,16,3.48376
-96,16,3.48776
-94,16,3.49095
-92,16,3.49331
-90,16,3.49483
-88,16,3.49549
-86,16,3.49529
-84,16,3.4942
-82,16,3.49223
-80,16,3.48939
-78,16,3.48566
-76,16,3.48106
-74,16,3.4756
-72,16,3.4693
-70,16,3.46217
-68,16,3.45424
-66,16,3.44553
-64,16,3.43607
-62,16,3.42589
-60,16,3.41504
-58,16,3.40354
-56,16,3.39146
-54,16,3.37882
-52,16,3.36568
-50,16,3.3521
-48,16,3.33814
-46,16,3.32383
-44,16,3.30926
-42,16,3.29449
-40,16,3.27957
-38,16,3.26457
-36,16,3.24956
-34,16,3.23462
-32,16,3.21981
-30,16,3.2052
-28,16,3.19086
-26,16,3.17686
-24,16,3.16326
-22,16,3.15015
-20,16,3.13758
-18,16,3.12561
-16,16,3.11432
-14,16,3.10375
-12,16,3.09396
-10,16,3.08501
-8,16,3.07694
-6,16,3.0698
-4,16,3.06362
-2,16,3.05843
0,16,3.05428
2,16,3.05117
4,16,3.04913
6,16,3.04817
8,16,3.04829
10,16,3.04949
12,16,3.05178
14,16,3.05513
16,16,3.05953
18,16,3.06495
20,16,3.07137
22,16,3.07876
24,16,3.08707
26,16,3.09626
28,16,3.10629
30,16,3.1171
32,16,3.12863
34,16,3.14084
36,16,3.15366
38,16,3.16702
40,16,3.18087
42,16,3.19512
44,16,3.20973
46,16,3.22461
48,16,3.23969
50,16,3.25492
52,16,3.27021
54,16,3.28551
56,16,3.30074
58,16,3.31584
60,16,3.33074
62,16,3.34538
64,16,3.3597
66,16,3.37364
68,16,3.38715
70,16,3.40017
72,16,3.41266
74,16,3.42456
76,16,3.43582
78,16,3.44642
80,16,3.45631
82,16,3.46545
84,16,3.47382
86,16,3.48138
88,16,3.48812
90,16,3.49402
92,16,3.49904
94,16,3.50319
96,16,3.50646
98,16,3.50883
100,16,3.51031
102,16,3.51089
104,16,3.51059
106,16,3.5094
108,16,3.50735
110,16,3.50445
112,16,3.50072
114,16,3.49618
116,16,3.49086
118,16,3.48478
120,16,3.47799
122,16,3.47052
124,16,3.46241
126,16,3.45369
128,16,3.44442
130,16,3.43465
132,16,3.42442
134,16,3.41378
136,16,3.4028
138,16,3.39153
140,16,3.38002
142,16,3.36834
144,16,3.35655
146,16,3.34472
148,16,3.33289
150,16,3.32114
152,16,3.30954
154,16,3.29813
156,16,3.28699
158,16,3.27617
160,16,3.26573
162,16,3.25574
164,16,3.24624
166,16,3.23729
168,16,3.22894
170,16,3.22124
172,16,3.21422
174,16,3.20793
176,16,3.20241
178,16,3.19767
180,16,3.19376
-180,18,3.03332
-178,18,3.02939
-176,18,3.02657
-174,18,3.02488
-172,18,3.02432
-170,18,3.0249
-168,18,3.02661
-166,18,3.02944
-164,18,3.03338
-162,18,3.03839
-160,18,3.04444
-158,18,3.0515
-156,18,3.05952
-154,18,3.06846
-152,18,3.07826
-150,18,3.08886
-148,18,3.10021
-146,18,3.11222
-144,18,3.12484
-142,18,3.13799
-140,18,3.1516
-138,18,3.16558
-136,18,3.17987
-134,18,3.19439
-132,18,3.20905
-130,18,3.22377
-128,18,3.23848
-126,18,3.2531
-124,18,3.26755
-122,18,3.28176
-120,18,3.29565
-118,18,3.30916
-116,18,3.3222
-114,18,3.33472
-112,18,3.34665
-110,18,3.35793
-108,18,3.36851
-106,18,3.37832
-104,18,3.38733
-102,18,3.39547
-100,18,3.40272
-98,18,3.40902
-96,18,3.41435
-94,18,3.41867
-92,18,3.42196
-90,18,3.42419
-88,18,3.42534
-86,18,3.42541
-84,18,3.42437
-82,18,3.42223
-80,18,3.41898
-78,18,3.41464
-76,18,3.40919
-74,18,3.40267
-72,18,3.39508
-70,18,3.38644
-68,18,3.37679
-66,18,3.36616
-64,18,3.35457
-62,18,3.34207
-60,18,3.3287
-58,18,3.31451
-56,18,3.29956
-54,18,3.2839
-52,18,3.26759
-50,18,3.25069
-48,18,3.23328
-46,18,3.21543
-44,18,3.19722
-42,18,3.17871
-40,18,3.16
-38,18,3.14116
-36,18,3.12229
-34,18,3.10347
-32,18,3.08479
-30,18,3.06633
-28,18,3.0482
-26,18,3.03047
-24,18,3.01324
-22,18,2.99659
-20,18,2.98061
-18,18,2.96539
-16,18,2.95101
-14,18,2.93753
-12,18,2.92505
-10,18,2.91361
-8,18,2.9033
-6,18,2.89415
-4,18,2.88623
-2,18,2.87959
0,18,2.87425
2,18,2.87025
4,18,2.86761
6,18,2.86635
8,18,2.86648
10,18,2.86799
12,18,2.87088
14,18,2.87513
16,18,2.88072
18,18,2.88761
20,18,2.89578
22,18,2.90516
24,18,2.91572
26,18,2.9274
28,18,2.94013
30,18,2.95384
32,18,2.96846
34,18,2.98392
36,18,3.00014
38,18,3.01703
40,18,3.03451
42,18,3.05249
44,18,3.07089
46,18,3.08961
48,18,3.10857
50,18,3.12768
52,18,3.14685
54,18,3.166
56,18,3.18503
58,18,3.20388
60,18,3.22245
62,18,3.24068
64,18,3.25848
66,18,3.27578
68,18,3.29252
70,18,3.30862
72,18,3.32403
74,18,3.3387
76,18,3.35256
78,18,3.36556
80,18,3.37767
82,18,3.38883
84,18,3.39902
86,18,3.4082
88,18,3.41633
90,18,3.42341
92,18,3.4294
94,18,3.43429
96,18,3.43807
98,18,3.44073
100,18,3.44228
102,18,3.44271
104,18,3.44203
106,18,3.44025
108,18,3.43739
110,18,3.43346
112,18,3.42849
114,18,3.42251
116,18,3.41556
118,18,3.40766
120,18,3.39886
122,18,3.3892
124,18,3.37873
126,18,3.36751
128,18,3.35559
130,18,3.34302
132,18,3.32988
134,18,3.31623
136,18,3.30213
138,18,3.28766
140,18,3.27289
142,18,3.2579
144,18,3.24276
146,18,3.22756
148,18,3.21237
150,18,3.19727
152,18,3.18234
154,18,3.16768
156,18,3.15334
158,18,3.13942
160,18,3.12599
162,18,3.11312
164,18,3.10089
166,18,3.08936
168,18,3.0786
170,18,3.06867
172,18,3.05964
174,18,3.05154
176,18,3.04443
178,18,3.03834
180,18,3.03332
-180,20,2.85293
-178,20,2.84801
-176,20,2.84449
-174,20,2.8424
-172,20,2.84175
-170,20,2.84253
-168,20,2.84474
-166,20,2.84837
-164,20,2.85339
-162,20,2.85976
-160,20,2.86746
-158,20,2.87641
-156,20,2.88658
-154,20,2.8979
-152,20,2.91029
-150,20,2.92369
-148,20,2.93801
-146,20,2.95317
-144,20,2.96907
-142,20,2.98563
-140,20,3.00275
-138,20,3.02034
-136,20,3.03829
-134,20,3.05651
-132,20,3.07491
-130,20,3.09337
-128,20,3.1118
-126,20,3.13011
-124,20,3.1482
-122,20,3.16598
-120,20,3.18336
-118,20,3.20026
-116,20,3.21657
-114,20,3.23224
-112,20,3.24718
-110,20,3.26131
-108,20,3.27458
-106,20,3.2869
-104,20,3.29823
-102,20,3.30851
-100,20,3.31768
-98,20,3.3257
-96,20,3.33253
-94,20,3.33813
-92,20,3.34246
-90,20,3.34551
-88,20,3.34724
-86,20,3.34764
-84,20,3.3467
-82,20,3.34441
-80,20,3.34077
-78,20,3.33578
-76,20,3.32945
-74,20,3.32179
-72,20,3.31283
-70,20,3.30258
-68,20,3.29108
-66,20,3.27837
-64,20,3.26447
-62,20,3.24945
-60,20,3.23334
-58,20,3.21622
-56,20,3.19813
-54,20,3.17914
-52,20,3.15934
-50,20,3.13879
-48,20,3.11759
-46,20,3.0958
-44,20,3.07354
-42,20,3.05088
-40,20,3.02794
-38,20,3.00481
-36,20,2.9816
-34,20,2.95842
-32,20,2.93538
-30,20,2.91259
-28,20,2.89016
-26,20,2.86821
-24,20,2.84684
-22,20,2.82618
-20,20,2.80632
-18,20,2.78738
-16,20,2.76946
-14,20,2.75266
-12,20,2.73707
-10,20,2.72278
-8,20,2.70988
-6,20,2.69843
-4,20,2.68851
-2,20,2.68017
0,20,2.67347
2,20,2.66844
4,20,2.66512
6,20,2.66351
8,20,2.66365
10,20,2.66551
12,20,2.6691
14,20,2.67439
16,20,2.68135
18,20,2.68994
20,20,2.7001
22,20,2.71179
24,20,2.72494
26,20,2.73946
28,20,2.75528
30,20,2.77231
32,20,2.79046
34,20,2.80963
36,20,2.82971
38,20,2.8506
40,20,2.8722
42,20,2.89439
44,20,2.91707
46,20,2.94011
48,20,2.96342
50,20,2.98688
52,20,3.01039
54,20,3.03383
56,20,3.0571
58,20,3.08011
60,20,3.10275
62,20,3.12493
64,20,3.14657
66,20,3.16757
68,20,3.18784
70,20,3.20733
72,20,3.22594
74,20,3.24362
76,20,3.2603
78,20,3.27592
80,20,3.29043
82,20,3.30378
84,20,3.31593
86,20,3.32684
88,20,3.33648
90,20,3.34481
92,20,3.35182
94,20,3.35749
96,20,3.36181
98,20,3.36476
100,20,3.36635
102,20,3.36658
104,20,3.36546
106,20,3.363
108,20,3.35922
110,20,3.35415
112,20,3.3478
114,20,3.34022
116,20,3.33144
118,20,3.32151
120,20,3.31047
122,20,3.29838
124,20,3.28529
126,20,3.27127
128,20,3.25639
130,20,3.24071
132,20,3.22431
134,20,3.20728
136,20,3.18969
138,20,3.17163
140,20,3.15319
142,20,3.13447
144,20,3.11556
146,20,3.09656
148,20,3.07756
150,20,3.05867
152,20,3.03998
154,20,3.02161
156,20,3.00364
158,20,2.98618
160,20,2.96932
162,20,2.95317
164,20,2.93781
166,20,2.92333
168,20,2.90981
170,20,2.89734
172,20,2.88598
174,20,2.8758
176,20,2.86687
178,20,2.85923
180,20,2.85293
-180,22,2.65252
-178,22,2.64647
-176,22,2.64216
-174,22,2.63962
-172,22,2.63886
-170,22,2.63988
-168,22,2.64268
-166,22,2.64722
-164,22,2.65349
-162,22,2.66144
-160,22,2.67101
-158,22,2.68214
-156,22,2.69476
-154,22,2.70879
-152,22,2.72414
-150,22,2.74072
-148,22,2.75842
-146,22,2.77714
-144,22,2.79676
-142,22,2.81718
-140,22,2.83826
-138,22,2.8599
-136,22,2.88197
-134,22,2.90435
-132,22,2.92692
-130,22,2.94955
-128,22,2.97214
-126,22,2.99455
-124,22,3.01669
-122,22,3.03843
-120,22,3.05968
-118,22,3.08032
-116,22,3.10025
-114,22,3.11939
-112,22,3.13764
-110,22,3.15492
-108,22,3.17113
-106,22,3.18622
-104,22,3.20011
-102,22,3.21273
-100,22,3.22402
-98,22,3.23394
-96,22,3.24242
-94,22,3.24943
-92,22,3.25493
-90,22,3.25889
-88,22,3.26128
-86,22,3.26209
-84,22,3.26128
-82,22,3.25887
-80,22,3.25484
-78,22,3.24919
-76,22,3.24194
-74,22,3.2331
-72,22,3.22269
-70,22,3.21073
-68,22,3.19727
-66,22,3.18233
-64,22,3.16597
-62,22,3.14823
-60,22,3.12918
-58,22,3.10888
-56,22,3.0874
-54,22,3.06481
-52,22,3.04121
-50,22,3.01668
-48,22,2.99132
-46,22,2.96522
-44,22,2.93851
-42,22,2.91129
-40,22,2.88367
-38,22,2.85579
-36,22,2.82777
-34,22,2.79974
-32,22,2.77184
-30,22,2.7442
-28,22,2.71696
-26,22,2.69026
-24,22,2.66424
-22,22,2.63904
-20,22,2.61479
-18,22,2.59164
-16,22,2.5697
-14,22,2.54911
-12,22,2.52999
-10,22,2.51245
-8,22,2.49659
-6,22,2.48251
-4,22,2.4703
-2,22,2.46003
0,22,2.45176
2,22,2.44555
4,22,2.44143
6,22,2.43944
8,22,2.43958
10,22,2.44185
12,22,2.44624
14,22,2.45272
16,22,2.46125
18,22,2.47178
20,22,2.48424
22,22,2.49856
24,22,2.51466
26,22,2.53243
28,22,2.55177
30,22,2.57256
32,22,2.5947
34,22,2.61806
36,22,2.64251
38,22,2.66791
40,22,2.69413
42,22,2.72104
44,22,2.74849
46,22,2.77636
48,22,2.80451
50,22,2.8328
52,22,2.8611
54,22,2.88928
56,22,2.91722
58,22,2.9448
60,22,2.9719
62,22,2.99841
64,22,3.02422
66,22,3.04924
68,22,3.07337
70,22,3.09651
72,22,3.11859
74,22,3.13952
76,22,3.15924
78,22,3.17767
80,22,3.19476
82,22,3.21045
84,22,3.22469
86,22,3.23744
88,22,3.24866
90,22,3.25833
92,22,3.26642
94,22,3.2729
96,22,3.27776
98,22,3.281
100,22,3.28262
102,22,3.28261
104,22,3.28099
106,22,3.27777
108,22,3.27298
110,22,3.26664
112,22,3.25877
114,22,3.24943
116,22,3.23865
118,22,3.22649
120,22,3.213
122,22,3.19824
124,22,3.18228
126,22,3.16519
128,22,3.14705
130,22,3.12794
132,22,3.10796
134,22,3.08719
136,22,3.06574
138,22,3.0437
140,22,3.02119
142,22,2.99832
144,22,2.97521
146,22,2.95196
148,22,2.9287
150,22,2.90556
152,22,2.88266
154,22,2.86011
156,22,2.83805
158,22,2.8166
160,22,2.79588
162,22,2.77601
164,22,2.7571
166,22,2.73927
168,22,2.72262
170,22,2.70724
172,22,2.69324
174,22,2.68069
176,22,2.66968
178,22,2.66027
180,22,2.65252
-180,24,2.432
-178,24,2.42468
-176,24,2.41948
-174,24,2.41643
-172,24,2.41556
-170,24,2.41686
-168,24,2.42032
-166,24,2.42592
-164,24,2.43361
-162,24,2.44335
-160,24,2.45506
-158,24,2.46866
-156,24,2.48407
-154,24,2.50118
-152,24,2.51987
-150,24,2.54004
-148,24,2.56156
-146,24,2.58429
-144,24,2.60809
-142,24,2.63282
-140,24,2.65833
-138,24,2.68449
-136,24,2.71115
-134,24,2.73814
-132,24,2.76534
-130,24,2.79259
-128,24,2.81976
-126,24,2.8467
-124,24,2.87329
-122,24,2.89938
-120,24,2.92485
-118,24,2.94959
-116,24,2.97348
-114,24,2.9964
-112,24,3.01826
-110,24,3.03895
-108,24,3.05838
-106,24,3.07646
-104,24,3.09313
-102,24,3.10829
-100,24,3.12189
-98,24,3.13386
-96,24,3.14414
-94,24,3.1527
-92,24,3.15948
-90,24,3.16445
-88,24,3.16758
-86,24,3.16884
-84,24,3.16822
-82,24,3.16571
-80,24,3.1613
-78,24,3.15499
-76,24,3.14679
-74,24,3.13672
-72,24,3.12479
-70,24,3.11104
-68,24,3.09551
-66,24,3.07822
-64,24,3.05924
-62,24,3.03862
-60,24,3.01643
-58,24,2.99274
-56,24,2.96762
-54,24,2.94116
-52,24,2.91347
-50,24,2.88464
-48,24,2.85478
-46,24,2.824
-44,24,2.79245
-42,24,2.76024
-40,24,2.72751
-38,24,2.69441
-36,24,2.6611
-34,24,2.62772
-32,24,2.59443
-30,24,2.56141
-28,24,2.52882
-26,24,2.49682
-24,24,2.4656
-22,24,2.43532
-20,24,2.40614
-18,24,2.37824
-16,24,2.35178
-14,24,2.32691
-12,24,2.30379
-10,24,2.28255
-8,24,2.26334
-6,24,2.24626
-4,24,2.23144
-2,24,2.21896
0,24,2.20891
2,24,2.20135
4,24,2.19633
6,24,2.19388
8,24,2.19403
10,24,2.19677
12,24,2.20208
14,24,2.20992
16,24,2.22025
18,24,2.23299
20,24,2.24807
22,24,2.26539
24,24,2.28483
26,24,2.30627
28,24,2.32959
30,24,2.35465
32,24,2.38128
34,24,2.40935
36,24,2.43869
38,24,2.46913
40,24,2.50051
42,24,2.53267
44,24,2.56543
46,24,2.59863
48,24,2.63212
50,24,2.66572
52,24,2.69928
54,24,2.73266
56,24,2.76569
58,24,2.79825
60,24,2.83019
62,24,2.86139
64,24,2.89173
66,24,2.92108
68,24,2.94934
70,24,2.97641
72,24,3.0022
74,24,3.0266
76,24,3.04956
78,24,3.07098
80,24,3.0908
82,24,3.10897
84,24,3.12542
86,24,3.14012
88,24,3.15302
90,24,3.16408
92,24,3.17328
94,24,3.18061
96,24,3.18604
98,24,3.18956
100,24,3.19118
102,24,3.1909
104,24,3.18872
106,24,3.18467
108,24,3.17877
110,24,3.17106
112,24,3.16155
114,24,3.15031
116,24,3.13737
118,24,3.1228
120,24,3.10665
122,24,3.089
124,24,3.06992
126,24,3.0495
128,24,3.02782
130,24,3.00498
132,24,2.98108
134,24,2.95623
136,24,2.93055
138,24,2.90415
140,24,2.87717
142,24,2.84973
144,24,2.82198
146,24,2.79404
148,24,2.76607
150,24,2.73821
152,24,2.71061
154,24,2.68342
156,24,2.65679
158,24,2.63087
160,24,2.60582
162,24,2.58177
164,24,2.55887
166,24,2.53726
168,24,2.51706
170,24,2.49841
172,24,2.48142
174,24,2.46619
176,24,2.45282
178,24,2.4414
180,24,2.432
-180,26,2.19127
-178,26,2.18251
-176,26,2.1763
-174,26,2.17269
-172,26,2.17169
-170,26,2.17332
-168,26,2.17754
-166,26,2.18434
-164,26,2.19366
-162,26,2.20543
-160,26,2.21956
-158,26,2.23596
-156,26,2.25452
-154,26,2.2751
-152,26,2.29756
-150,26,2.32177
-148,26,2.34756
-146,26,2.37476
-144,26,2.40322
-142,26,2.43276
-140,26,2.4632
-138,26,2.49437
-136,26,2.52609
-134,26,2.55818
-132,26,2.59047
-130,26,2.62279
-128,26,2.65498
-126,26,2.68686
-124,26,2.71829
-122,26,2.74911
-120,26,2.77918
-118,26,2.80836
-116,26,2.83652
-114,26,2.86353
-112,26,2.88927
-110,26,2.91364
-108,26,2.93652
-106,26,2.95783
-104,26,2.97747
-102,26,2.99537
-100,26,3.01144
-98,26,3.02561
-96,26,3.03784
-94,26,3.04806
-92,26,3.05622
-90,26,3.06229
-88,26,3.06623
-86,26,3.06802
-84,26,3.06762
-82,26,3.06504
-80,26,3.06026
-78,26,3.05328
-76,26,3.04412
-74,26,3.03278
-72,26,3.01929
-70,26,3.00367
-68,26,2.98597
-66,26,2.96623
-64,26,2.9445
-62,26,2.92085
-60,26,2.89534
-58,26,2.86805
-56,26,2.83907
-54,26,2.80849
-52,26,2.77642
-50,26,2.74298
-48,26,2.70829
-46,26,2.67248
-44,26,2.63569
-42,26,2.59808
-40,26,2.5598
-38,26,2.52102
-36,26,2.48191
-34,26,2.44267
-32,26,2.40347
-30,26,2.36452
-28,26,2.32601
-26,26,2.28815
-24,26,2.25114
-22,26,2.21519
-20,26,2.1805
-18,26,2.14729
-16,26,2.11574
-14,26,2.08606
-12,26,2.05842
-10,26,2.03302
-8,26,2.01
-6,26,1.98953
-4,26,1.97174
-2,26,1.95675
0,26,1.94467
2,26,1.93558
4,26,1.92953
6,26,1.92658
8,26,1.92674
10,26,1.93001
12,26,1.93637
14,26,1.94577
16,26,1.95814
18,26,1.9734
20,26,1.99145
22,26,2.01215
24,26,2.03538
26,26,2.06098
28,26,2.08879
30,26,2.11862
32,26,2.1503
34,26,2.18364
36,26,2.21843
38,26,2.25448
40,26,2.29158
42,26,2.32954
44,26,2.36816
46,26,2.40723
48,26,2.44657
50,26,2.48598
52,26,2.52528
54,26,2.5643
56,26,2.60285
58,26,2.64079
60,26,2.67795
62,26,2.71419
64,26,2.74937
66,26,2.78336
68,26,2.81604
70,26,2.84729
72,26,2.877
74,26,2.90509
76,26,2.93147
78,26,2.95604
80,26,2.97874
82,26,2.99951
84,26,3.01828
86,26,3.03501
88,26,3.04966
90,26,3.06217
92,26,3.07254
94,26,3.08073
96,26,3.08673
98,26,3.09054
100,26,3.09214
102,26,3.09154
104,26,3.08877
106,26,3.08382
108,26,3.07674
110,26,3.06755
112,26,3.05629
114,26,3.04301
116,26,3.02777
118,26,3.01062
120,26,2.99163
122,26,2.97088
124,26,2.94846
126,26,2.92445
128,26,2.89896
130,26,2.87209
132,26,2.84397
134,26,2.8147
136,26,2.78444
138,26,2.7533
140,26,2.72144
142,26,2.68902
144,26,2.65618
146,26,2.6231
148,26,2.58994
150,26,2.55688
152,26,2.52409
154,26,2.49176
156,26,2.46006
158,26,2.42917
160,26,2.39928
162,26,2.37057
164,26,2.34321
166,26,2.31736
168,26,2.29319
170,26,2.27086
172,26,2.2505
174,26,2.23225
176,26,2.21622
178,26,2.20254
180,26,2.19127
-180,28,1.9302
-178,28,1.91982
-176,28,1.91248
-174,28,1.90823
-172,28,1.90711
-170,28,1.9091
-168,28,1.91421
-166,28,1.92237
-164,28,1.93353
-162,28,1.94759
-160,28,1.96447
-158,28,1.98402
-156,28,2.00612
-154,28,2.03059
-152,28,2.05728
-150,28,2.086
-148,28,2.11656
-146,28,2.14875
-144,28,2.18239
-142,28,2.21725
-140,28,2.25313
-138,28,2.28982
-136,28,2.3271
-134,28,2.36477
-132,28,2.40263
-130,28,2.44048
-128,28,2.47812
-126,28,2.51536
-124,28,2.55203
-122,28,2.58796
-120,28,2.62298
-118,28,2.65693
-116,28,2.68966
-114,28,2.72104
-112,28,2.75094
-110,28,2.77923
-108,28,2.80579
-106,28,2.83053
-104,28,2.85334
-102,28,2.87414
-100,28,2.89284
-98,28,2.90937
-96,28,2.92366
-94,28,2.93565
-92,28,2.9453
-90,28,2.95255
-88,28,2.95737
-86,28,2.95973
-84,28,2.95961
-82,28,2.95699
-80,28,2.95186
-78,28,2.94422
-76,28,2.93407
-74,28,2.92144
-72,28,2.90634
-70,28,2.8888
-68,28,2.86886
-66,28,2.84656
-64,28,2.82197
-62,28,2.79514
-60,28,2.76615
-58,28,2.73508
-56,28,2.70203
-54,28,2.6671
-52,28,2.6304
-50,28,2.59206
-48,28,2.55222
-46,28,2.51102
-44,28,2.46862
-42,28,2.42519
-40,28,2.38092
-38,28,2.33598
-36,28,2.29059
-34,28,2.24496
-32,28,2.1993
-30,28,2.15385
-28,28,2.10883
-26,28,2.0645
-24,28,2.02109
-22,28,1.97885
-20,28,1.93803
-18,28,1.89888
-16,28,1.86165
-14,28,1.82657
-12,28,1.79386
-10,28,1.76375
-8,28,1.73645
-6,28,1.71214
-4,28,1.691
-2,28,1.67317
0,28,1.65878
2,28,1.64795
4,28,1.64074
6,28,1.63721
8,28,1.63739
10,28,1.64127
12,28,1.64883
14,28,1.65999
16,28,1.67469
18,28,1.69281
20,28,1.71421
22,28,1.73875
24,28,1.76626
26,28,1.79653
28,28,1.82937
30,28,1.86456
32,28,1.90188
34,28,1.94108
36,28,1.98194
38,28,2.0242
40,28,2.06762
42,28,2.11198
44,28,2.15701
46,28,2.20251
48,28,2.24823
50,28,2.29395
52,28,2.33947
54,28,2.38458
56,28,2.42908
58,28,2.47279
60,28,2.51554
62,28,2.55716
64,28,2.59749
66,28,2.6364
68,28,2.67374
70,28,2.70941
72,28,2.74327
74,28,2.77523
76,28,2.80518
78,28,2.83306
80,28,2.85877
82,28,2.88225
84,28,2.90343
86,28,2.92228
88,28,2.93872
90,28,2.95275
92,28,2.96431
94,28,2.97339
96,28,2.97997
98,28,2.98405
100,28,2.98561
102,28,2.98468
104,28,2.98125
106,28,2.97536
108,28,2.96702
110,28,2.95627
112,28,2.94316
114,28,2.92773
116,28,2.91004
118,28,2.89016
120,28,2.86815
122,28,2.84412
124,28,2.81814
126,28,2.79031
128,28,2.76076
130,28,2.72959
132,28,2.69693
134,28,2.66293
136,28,2.62772
138,28,2.59148
140,28,2.55435
142,28,2.51652
144,28,2.47816
146,28,2.43947
148,28,2.40065
150,28,2.36189
152,28,2.3234
154,28,2.2854
156,28,2.2481
158,28,2.21172
160,28,2.17648
162,28,2.14258
164,28,2.11024
166,28,2.07966
168,28,2.05105
170,28,2.02459
172,28,2.00045
174,28,1.97881
176,28,1.9598
178,28,1.94356
180,28,1.9302
-180,30,1.64863
-178,30,1.63643
-176,30,1.62782
-174,30,1.62287
-172,30,1.6216
-170,30,1.62403
-168,30,1.63013
-166,30,1.63983
-164,30,1.65307
-162,30,1.66974
-160,30,1.6897
-158,30,1.7128
-156,30,1.73887
-154,30,1.76771
-152,30,1.79911
-150,30,1.83286
-148,30,1.86872
-146,30,1.90645
-144,30,1.9458
-142,30,1.98654
-140,30,2.02839
-138,30,2.07113
-136,30,2.1145
-134,30,2.15825
-132,30,2.20216
-130,30,2.246
-128,30,2.28953
-126,30,2.33255
-124,30,2.37486
-122,30,2.41626
-120,30,2.45657
-118,30,2.49561
-116,30,2.53322
-114,30,2.56925
-112,30,2.60355
-110,30,2.63599
-108,30,2.66644
-106,30,2.6948
-104,30,2.72096
-102,30,2.74482
-100,30,2.76629
-98,30,2.78529
-96,30,2.80176
-94,30,2.81563
-92,30,2.82684
-90,30,2.83535
-88,30,2.84112
-86,30,2.84411
-84,30,2.8443
-82,30,2.84167
-80,30,2.83621
-78,30,2.82792
-76,30,2.81679
-74,30,2.80285
-72,30,2.78611
-70,30,2.7666
-68,30,2.74435
-66,30,2.71943
-64,30,2.69187
-62,30,2.66175
-60,30,2.62914
-58,30,2.59413
-56,30,2.55682
-54,30,2.51731
-52,30,2.47574
-50,30,2.43223
-48,30,2.38693
-46,30,2.34001
-44,30,2.29163
-42,30,2.24198
-40,30,2.19128
-38,30,2.13972
-36,30,2.08755
-34,30,2.03499
-32,30,1.98231
-30,30,1.92976
-28,30,1.87762
-26,30,1.82617
-24,30,1.77571
-22,30,1.72652
-20,30,1.67891
-18,30,1.63316
-16,30,1.58958
-14,30,1.54846
-12,30,1.51006
-10,30,1.47467
-8,30,1.44254
-6,30,1.4139
-4,30,1.38896
-2,30,1.36791
0,30,1.35092
2,30,1.33811
4,30,1.32959
6,30,1.32541
8,30,1.32562
10,30,1.33019
12,30,1.33911
14,30,1.35229
16,30,1.36962
18,30,1.39098
20,30,1.41618
22,30,1.44506
24,30,1.47737
26,30,1.5129
28,30,1.55139
30,30,1.59257
32,30,1.63616
34,30,1.68188
36,30,1.72944
38,30,1.77856
40,30,1.82894
42,30,1.8803
44,30,1.93235
46,30,1.98483
48,30,2.03747
50,30,2.09002
52,30,2.14224
54,30,2.19389
56,30,2.24476
58,30,2.29463
60,30,2.34332
62,30,2.39064
64,30,2.43642
66,30,2.48052
68,30,2.52277
70,30,2.56306
72,30,2.60126
74,30,2.63725
76,30,2.67095
78,30,2.70225
80,30,2.73108
82,30,2.75736
84,30,2.78104
86,30,2.80206
88,30,2.82037
90,30,2.83593
92,30,2.84872
94,30,2.8587
96,30,2.86587
98,30,2.87022
100,30,2.87173
102,30,2.87043
104,30,2.86632
106,30,2.85942
108,30,2.84977
110,30,2.83739
112,30,2.82233
114,30,2.80464
116,30,2.78439
118,30,2.76164
120,30,2.73647
122,30,2.70897
124,30,2.67924
126,30,2.64738
128,30,2.61352
130,30,2.57778
132,30,2.54031
134,30,2.50125
136,30,2.46077
138,30,2.41904
140,30,2.37625
142,30,2.33259
144,30,2.28827
146,30,2.24351
148,30,2.19853
150,30,2.15356
152,30,2.10885
154,30,2.06464
156,30,2.02119
158,30,1.97876
160,30,1.93759
162,30,1.89795
164,30,1.86009
166,30,1.82426
168,30,1.79069
170,30,1.75962
172,30,1.73126
174,30,1.7058
176,30,1.68345
178,30,1.66434
180,30,1.64863
-180,32,1.34638
-178,32,1.33213
-176,32,1.3221
-174,32,1.31636
-172,32,1.31495
-170,32,1.31787
-168,32,1.32509
-166,32,1.33655
-164,32,1.35214
-162,32,1.37174
-160,32,1.39517
-158,32,1.42225
-156,32,1.45277
-154,32,1.48648
-152,32,1.52315
-150,32,1.56249
-148,32,1.60422
-146,32,1.64807
-144,32,1.69373
-142,32,1.74091
-140,32,1.78931
-138,32,1.83865
-136,32,1.88864
-134,32,1.939
-132,32,1.98945
-130,32,2.03974
-128,32,2.08961
-126,32,2.13882
-124,32,2.18715
-122,32,2.23439
-120,32,2.28032
-118,32,2.32475
-116,32,2.36752
-114,32,2.40845
-112,32,2.44739
-110,32,2.48419
-108,32,2.51873
-106,32,2.55089
-104,32,2.58054
-102,32,2.6076
-100,32,2.63197
-98,32,2.65356
-96,32,2.67231
