Phi[deg],Theta[deg],im(rEPhi)[mV]
-86,162,2338.07
-84,162,2312.43
-82,162,2277.25
-80,162,2233.36
-78,162,2181.7
-76,162,2123.32
-74,162,2059.37
-72,162,1991.04
-70,162,1919.59
-68,162,1846.3
-66,162,1772.45
-64,162,1699.29
-62,162,1628.03
-60,162,1559.81
-58,162,1495.68
-56,162,1436.58
-54,162,1383.35
-52,162,1336.66
-50,162,1297.06
-48,162,1264.92
-46,162,1240.47
-44,162,1223.78
-42,162,1214.74
-40,162,1213.12
-38,162,1218.52
-36,162,1230.42
-34,162,1248.18
-32,162,1271.04
-30,162,1298.18
-28,162,1328.7
-26,162,1361.64
-24,162,1396.04
-22,162,1430.9
-20,162,1465.26
-18,162,1498.16
-16,162,1528.71
-14,162,1556.07
-12,162,1579.46
-10,162,1598.21
-8,162,1611.7
-6,162,1619.45
-4,162,1621.05
-2,162,1616.18
0,162,1604.64
2,162,1586.32
4,162,1561.16
6,162,1529.23
8,162,1490.61
10,162,1445.49
12,162,1394.07
14,162,1336.61
16,162,1273.37
18,162,1204.64
20,162,1130.74
22,162,1051.94
24,162,968.555
26,162,880.856
28,162,789.117
30,162,693.596
32,162,594.542
34,162,492.195
36,162,386.792
38,162,278.571
40,162,167.779
42,162,54.681
44,162,-60.438
46,162,-177.262
48,162,-295.437
50,162,-414.572
52,162,-534.225
54,162,-653.91
56,162,-773.09
58,162,-891.183
60,162,-1007.56
62,162,-1121.56
64,162,-1232.48
66,162,-1339.61
68,162,-1442.21
70,162,-1539.56
72,162,-1630.95
74,162,-1715.7
76,162,-1793.17
78,162,-1862.77
80,162,-1923.99
82,162,-1976.42
84,162,-2019.71
86,162,-2053.65
88,162,-2078.13
90,162,-2093.14
92,162,-2098.83
94,162,-2095.44
96,162,-2083.34
98,162,-2063.03
100,162,-2035.1
102,162,-2000.24
104,162,-1959.26
106,162,-1913.01
108,162,-1862.41
110,162,-1808.43
112,162,-1752.06
114,162,-1694.31
116,162,-1636.15
118,162,-1578.57
120,162,-1522.47
122,162,-1468.7
124,162,-1418.06
126,162,-1371.23
128,162,-1328.8
130,162,-1291.25
132,162,-1258.94
134,162,-1232.12
136,162,-1210.91
138,162,-1195.31
140,162,-1185.19
142,162,-1180.33
144,162,-1180.4
146,162,-1184.96
148,162,-1193.51
150,162,-1205.47
152,162,-1220.2
154,162,-1237.03
156,162,-1255.26
158,162,-1274.17
160,162,-1293.05
162,162,-1311.21
164,162,-1327.97
166,162,-1342.71
168,162,-1354.83
170,162,-1363.81
172,162,-1369.16
174,162,-1370.48
176,162,-1367.41
178,162,-1359.67
180,162,-1347.03
-180,164,-970.443
-178,164,-958.85
-176,164,-943.368
-174,164,-923.876
-172,164,-900.284
-170,164,-872.526
-168,164,-840.561
-166,164,-804.367
-164,164,-763.937
-162,164,-719.279
-160,164,-670.409
-158,164,-617.357
-156,164,-560.159
-154,164,-498.863
-152,164,-433.528
-150,164,-364.228
-148,164,-291.054
-146,164,-214.117
-144,164,-133.555
-142,164,-49.536
-140,164,37.7377
-138,164,128.023
-136,164,221.035
-134,164,316.437
-132,164,413.847
-130,164,512.828
-128,164,612.891
-126,164,713.498
-124,164,814.062
-122,164,913.95
-120,164,1012.49
-118,164,1109
-116,164,1202.73
-114,164,1292.98
-112,164,1378.99
-110,164,1460.06
-108,164,1535.5
-106,164,1604.64
-104,164,1666.89
-102,164,1721.72
-100,164,1768.66
-98,164,1807.33
-96,164,1837.48
-94,164,1858.92
-92,164,1871.59
-90,164,1875.56
-88,164,1870.99
-86,164,1858.18
-84,164,1837.52
-82,164,1809.52
-80,164,1774.79
-78,164,1734.04
-76,164,1688.03
-74,164,1637.61
-72,164,1583.69
-70,164,1527.19
-68,164,1469.06
-66,164,1410.26
-64,164,1351.72
-62,164,1294.36
-60,164,1239.04
-58,164,1186.56
-56,164,1137.65
-54,164,1092.94
-52,164,1052.98
-50,164,1018.2
-48,164,988.931
-46,164,965.383
-44,164,947.651
-42,164,935.713
-40,164,929.438
-38,164,928.585
-36,164,932.818
-34,164,941.708
-32,164,954.747
-30,164,971.36
-28,164,990.918
-26,164,1012.75
-24,164,1036.16
-22,164,1060.43
-20,164,1084.85
-18,164,1108.73
-16,164,1131.38
-14,164,1152.17
-12,164,1170.5
-10,164,1185.83
-8,164,1197.68
-6,164,1205.62
-4,164,1209.3
-2,164,1208.42
0,164,1202.77
2,164,1192.19
4,164,1176.57
6,164,1155.87
8,164,1130.11
10,164,1099.34
12,164,1063.65
14,164,1023.15
16,164,978.009
18,164,928.384
20,164,874.46
22,164,816.429
24,164,754.486
26,164,688.832
28,164,619.667
30,164,547.193
32,164,471.611
34,164,393.127
36,164,311.951
38,164,228.301
40,164,142.407
42,164,54.5151
44,164,-35.1094
46,164,-126.177
48,164,-218.373
50,164,-311.35
52,164,-404.731
54,164,-498.107
56,164,-591.036
58,164,-683.046
60,164,-773.637
62,164,-862.285
64,164,-948.451
66,164,-1031.58
68,164,-1111.13
70,164,-1186.53
72,164,-1257.26
74,164,-1322.81
76,164,-1382.69
78,164,-1436.5
80,164,-1483.83
82,164,-1524.39
84,164,-1557.92
86,164,-1584.27
88,164,-1603.35
90,164,-1615.17
92,164,-1619.82
94,164,-1617.48
96,164,-1608.42
98,164,-1593.02
100,164,-1571.69
102,164,-1544.96
104,164,-1513.4
106,164,-1477.65
108,164,-1438.38
110,164,-1396.32
112,164,-1352.2
114,164,-1306.75
116,164,-1260.73
118,164,-1214.85
120,164,-1169.81
122,164,-1126.26
124,164,-1084.8
126,164,-1045.97
128,164,-1010.22
130,164,-977.966
132,164,-949.497
134,164,-925.039
136,164,-904.724
138,164,-888.598
140,164,-876.62
142,164,-868.666
144,164,-864.537
146,164,-863.962
148,164,-866.605
150,164,-872.077
152,164,-879.944
154,164,-889.735
156,164,-900.954
158,164,-913.09
160,164,-925.623
162,164,-938.04
164,164,-949.837
166,164,-960.532
168,164,-969.666
170,164,-976.812
172,164,-981.581
174,164,-983.62
176,164,-982.617
178,164,-978.301
180,164,-970.443
-180,166,-588.305
-178,166,-583.628
-176,166,-576.235
-174,166,-565.985
-172,166,-552.76
-170,166,-536.461
-168,166,-517.011
-166,166,-494.349
-164,166,-468.43
-162,166,-439.228
-160,166,-406.727
-158,166,-370.928
-156,166,-331.846
-154,166,-289.512
-152,166,-243.971
-150,166,-195.287
-148,166,-143.543
-146,166,-88.8443
-144,166,-31.3192
-142,166,28.8768
-140,166,91.5596
-138,166,156.514
-136,166,223.491
-134,166,292.207
-132,166,362.345
-130,166,433.551
-128,166,505.435
-126,166,577.576
-124,166,649.522
-122,166,720.795
-120,166,790.893
-118,166,859.299
-116,166,925.485
-114,166,988.922
-112,166,1049.08
-110,166,1105.46
-108,166,1157.56
-106,166,1204.92
-104,166,1247.13
-102,166,1283.82
-100,166,1314.68
-98,166,1339.44
-96,166,1357.93
-94,166,1370.05
-92,166,1375.76
-90,166,1375.11
-88,166,1368.25
-86,166,1355.37
-84,166,1336.78
-82,166,1312.84
-80,166,1283.99
-78,166,1250.74
-76,166,1213.64
-74,166,1173.29
-72,166,1130.34
-70,166,1085.45
-68,166,1039.31
-66,166,992.602
-64,166,946.003
-62,166,900.173
-60,166,855.739
-58,166,813.289
-56,166,773.362
-54,166,736.435
-52,166,702.922
-50,166,673.165
-48,166,647.429
-46,166,625.9
-44,166,608.685
-42,166,595.809
-40,166,587.219
-38,166,582.786
-36,166,582.312
-34,166,585.531
-32,166,592.119
-30,166,601.703
-28,166,613.864
-26,166,628.15
-24,166,644.087
-22,166,661.182
-20,166,678.936
-18,166,696.853
-16,166,714.445
-14,166,731.244
-12,166,746.804
-10,166,760.711
-8,166,772.583
-6,166,782.08
-4,166,788.899
-2,166,792.781
0,166,793.512
2,166,790.918
4,166,784.866
6,166,775.264
8,166,762.056
10,166,745.219
12,166,724.759
14,166,700.712
16,166,673.133
18,166,642.1
20,166,607.705
22,166,570.055
24,166,529.268
26,166,485.472
28,166,438.804
30,166,389.408
32,166,337.438
34,166,283.055
36,166,226.432
38,166,167.75
40,166,107.207
42,166,45.013
44,166,-18.6052
46,166,-83.4017
48,166,-149.112
50,166,-215.449
52,166,-282.107
54,166,-348.758
56,166,-415.055
58,166,-480.631
60,166,-545.105
62,166,-608.084
64,166,-669.164
66,166,-727.939
68,166,-784.005
70,166,-836.965
72,166,-886.435
74,166,-932.053
76,166,-973.483
78,166,-1010.42
80,166,-1042.61
82,166,-1069.83
84,166,-1091.91
86,166,-1108.74
88,166,-1120.27
90,166,-1126.51
92,166,-1127.53
94,166,-1123.47
96,166,-1114.51
98,166,-1100.91
100,166,-1082.99
102,166,-1061.11
104,166,-1035.68
106,166,-1007.15
108,166,-976.004
110,166,-942.753
112,166,-907.919
114,166,-872.037
116,166,-835.64
118,166,-799.248
120,166,-763.367
122,166,-728.475
124,166,-695.014
126,166,-663.387
128,166,-633.95
130,166,-607.006
132,166,-582.804
134,166,-561.531
136,166,-543.318
138,166,-528.23
140,166,-516.277
142,166,-507.408
144,166,-501.516
146,166,-498.445
148,166,-497.989
150,166,-499.903
152,166,-503.903
154,166,-509.679
156,166,-516.895
158,166,-525.199
160,166,-534.229
162,166,-543.619
164,166,-553.003
166,166,-562.025
168,166,-570.338
170,166,-577.611
172,166,-583.535
174,166,-587.819
176,166,-590.199
178,166,-590.432
180,166,-588.305
-180,168,-216.525
-178,168,-219.203
-176,168,-220.189
-174,168,-219.344
-172,168,-216.542
-170,168,-211.675
-168,168,-204.648
-166,168,-195.384
-164,168,-183.82
-162,168,-169.906
-160,168,-153.61
-158,168,-134.913
-156,168,-113.813
-154,168,-90.3212
-152,168,-64.4685
-150,168,-36.3016
-148,168,-5.88577
-146,168,26.6941
-144,168,61.3324
-142,168,97.9022
-140,168,136.254
-138,168,176.214
-136,168,217.587
-134,168,260.151
-132,168,303.662
-130,168,347.853
-128,168,392.434
-126,168,437.096
-124,168,481.512
-122,168,525.34
-120,168,568.226
-118,168,609.81
-116,168,649.728
-114,168,687.619
-112,168,723.126
-110,168,755.91
-108,168,785.644
-106,168,812.029
-104,168,834.794
-102,168,853.701
-100,168,868.554
-98,168,879.197
-96,168,885.524
-94,168,887.478
-92,168,885.055
-90,168,878.304
-88,168,867.33
-86,168,852.289
-84,168,833.392
-82,168,810.897
-80,168,785.111
-78,168,756.381
-76,168,725.093
-74,168,691.661
-72,168,656.527
-70,168,620.149
-68,168,582.997
-66,168,545.544
-64,168,508.258
-62,168,471.596
-60,168,435.996
-58,168,401.872
-56,168,369.606
-54,168,339.54
-52,168,311.978
-50,168,287.175
-48,168,265.337
-46,168,246.62
-44,168,231.126
-42,168,218.902
-40,168,209.945
-38,168,204.2
-36,168,201.564
-34,168,201.888
-32,168,204.98
-30,168,210.614
-28,168,218.529
-26,168,228.44
-24,168,240.038
-22,168,253.001
-20,168,266.995
-18,168,281.684
-16,168,296.73
-14,168,311.803
-12,168,326.584
-10,168,340.766
-8,168,354.062
-6,168,366.204
-4,168,376.95
-2,168,386.078
0,168,393.396
2,168,398.737
4,168,401.958
6,168,402.945
8,168,401.606
10,168,397.876
12,168,391.708
14,168,383.079
16,168,371.985
18,168,358.437
20,168,342.465
22,168,324.112
24,168,303.434
26,168,280.502
28,168,255.395
30,168,228.206
32,168,199.04
34,168,168.01
36,168,135.244
38,168,100.879
40,168,65.0674
42,168,27.9714
44,168,-10.2315
46,168,-49.3507
48,168,-89.1814
50,168,-129.505
52,168,-170.09
54,168,-210.692
56,168,-251.054
58,168,-290.91
60,168,-329.986
62,168,-368.003
64,168,-404.679
66,168,-439.73
68,168,-472.881
70,168,-503.861
72,168,-532.414
74,168,-558.297
76,168,-581.289
78,168,-601.194
80,168,-617.842
82,168,-631.096
84,168,-640.854
86,168,-647.049
88,168,-649.656
90,168,-648.69
92,168,-644.208
94,168,-636.307
96,168,-625.127
98,168,-610.846
100,168,-593.681
102,168,-573.883
104,168,-551.733
106,168,-527.54
108,168,-501.635
110,168,-474.366
112,168,-446.094
114,168,-417.184
116,168,-388.004
118,168,-358.916
120,168,-330.27
122,168,-302.402
124,168,-275.627
126,168,-250.232
128,168,-226.476
130,168,-204.586
132,168,-184.751
134,168,-167.124
136,168,-151.815
138,168,-138.899
140,168,-128.406
142,168,-120.33
144,168,-114.625
146,168,-111.209
148,168,-109.969
150,168,-110.758
152,168,-113.405
154,168,-117.713
156,168,-123.466
158,168,-130.434
160,168,-138.373
162,168,-147.032
164,168,-156.158
166,168,-165.493
168,168,-174.787
170,168,-183.792
172,168,-192.268
174,168,-199.989
176,168,-206.738
178,168,-212.313
180,168,-216.525
-180,170,129.017
-178,170,118.965
-176,170,109.737
-174,170,101.459
-172,170,94.2461
-170,170,88.2032
-168,170,83.4228
-166,170,79.9857
-164,170,77.9608
-162,170,77.4046
-160,170,78.3607
-158,170,80.8596
-156,170,84.918
-154,170,90.5391
-152,170,97.7114
-150,170,106.409
-148,170,116.59
-146,170,128.197
-144,170,141.158
-142,170,155.382
-140,170,170.766
-138,170,187.187
-136,170,204.506
-134,170,222.572
-132,170,241.214
-130,170,260.252
-128,170,279.489
-126,170,298.72
-124,170,317.729
-122,170,336.293
-120,170,354.184
-118,170,371.173
-116,170,387.031
-114,170,401.532
-112,170,414.459
-110,170,425.603
-108,170,434.771
-106,170,441.785
-104,170,446.488
-102,170,448.747
-100,170,448.453
-98,170,445.526
-96,170,439.916
-94,170,431.607
-92,170,420.612
-90,170,406.98
-88,170,390.795
-86,170,372.171
-84,170,351.257
-82,170,328.23
-80,170,303.299
-78,170,276.695
-76,170,248.673
-74,170,219.51
-72,170,189.494
-70,170,158.927
-68,170,128.116
-66,170,97.3743
-64,170,67.0085
-62,170,37.3213
-60,170,8.60405
-58,170,-18.8669
-56,170,-44.834
-54,170,-69.0619
-52,170,-91.3407
-50,170,-111.489
-48,170,-129.354
-46,170,-144.816
-44,170,-157.789
-42,170,-168.218
-40,170,-176.083
-38,170,-181.396
-36,170,-184.2
-34,170,-184.57
-32,170,-182.606
-30,170,-178.436
-28,170,-172.21
-26,170,-164.099
-24,170,-154.288
-22,170,-142.979
-20,170,-130.382
-18,170,-116.715
-16,170,-102.201
-14,170,-87.0606
-12,170,-71.5156
-10,170,-55.7813
-8,170,-40.0662
-6,170,-24.5697
-4,170,-9.48012
-2,170,5.02676
0,170,18.7888
2,170,31.6585
4,170,43.5034
6,170,54.2068
8,170,63.6672
10,170,71.799
12,170,78.5317
14,170,83.8098
16,170,87.592
18,170,89.8513
20,170,90.5738
22,170,89.7586
24,170,87.4171
26,170,83.5729
28,170,78.2609
30,170,71.5276
32,170,63.4302
34,170,54.0371
36,170,43.4272
38,170,31.6903
40,170,18.9264
42,170,5.2461
44,170,-9.22987
46,170,-24.3709
48,170,-40.037
50,170,-56.079
52,170,-72.3397
54,170,-88.6547
56,170,-104.853
58,170,-120.76
60,170,-136.195
62,170,-150.979
64,170,-164.931
66,170,-177.875
68,170,-189.636
70,170,-200.049
72,170,-208.958
74,170,-216.218
76,170,-221.699
78,170,-225.286
80,170,-226.886
82,170,-226.424
84,170,-223.847
86,170,-219.127
88,170,-212.262
90,170,-203.273
92,170,-192.208
94,170,-179.143
96,170,-164.175
98,170,-147.429
100,170,-129.051
102,170,-109.21
104,170,-88.093
106,170,-65.9033
108,170,-42.8589
110,170,-19.1884
112,170,4.87214
114,170,29.0821
116,170,53.2002
118,170,76.9876
120,170,100.211
122,170,122.648
124,170,144.086
126,170,164.329
128,170,183.199
130,170,200.536
132,170,216.205
134,170,230.091
136,170,242.107
138,170,252.187
140,170,260.294
142,170,266.414
144,170,270.56
146,170,272.767
148,170,273.094
150,170,271.619
152,170,268.443
154,170,263.683
156,170,257.469
158,170,249.948
160,170,241.276
162,170,231.618
164,170,221.144
166,170,210.032
168,170,198.457
170,170,186.597
172,170,174.628
174,170,162.721
176,170,151.045
178,170,139.759
180,170,129.017
-180,172,433.18
-178,172,416.186
-176,172,399.31
-174,172,382.653
-172,172,366.313
-170,172,350.379
-168,172,334.934
-166,172,320.052
-164,172,305.798
-162,172,292.23
-160,172,279.393
-158,172,267.328
-156,172,256.06
-154,172,245.607
-152,172,235.976
-150,172,227.163
-148,172,219.153
-146,172,211.919
-144,172,205.426
-142,172,199.625
-140,172,194.457
-138,172,189.856
-136,172,185.741
-134,172,182.025
-132,172,178.612
-130,172,175.398
-128,172,172.272
-126,172,169.118
-124,172,165.815
-122,172,162.241
-120,172,158.269
-118,172,153.777
-116,172,148.642
-114,172,142.744
-112,172,135.973
-110,172,128.221
-108,172,119.394
-106,172,109.406
-104,172,98.1849
-102,172,85.6723
-100,172,71.8257
-98,172,56.6192
-96,172,40.0446
-94,172,22.1123
-92,172,2.85124
-90,172,-17.6902
-88,172,-39.4447
-86,172,-62.3264
-84,172,-86.2314
-82,172,-111.039
-80,172,-136.612
-78,172,-162.8
-76,172,-189.44
-74,172,-216.358
-72,172,-243.37
-70,172,-270.29
-68,172,-296.924
-66,172,-323.079
-64,172,-348.562
-62,172,-373.186
-60,172,-396.766
-58,172,-419.13
-56,172,-440.112
-54,172,-459.563
-52,172,-477.344
-50,172,-493.335
-48,172,-507.432
-46,172,-519.55
-44,172,-529.622
-42,172,-537.602
-40,172,-543.461
-38,172,-547.194
-36,172,-548.81
-34,172,-548.342
-32,172,-545.836
-30,172,-541.357
-28,172,-534.986
-26,172,-526.816
-24,172,-516.954
-22,172,-505.517
-20,172,-492.632
-18,172,-478.43
-16,172,-463.053
-14,172,-446.641
-12,172,-429.34
-10,172,-411.294
-8,172,-392.648
-6,172,-373.542
-4,172,-354.114
-2,172,-334.498
0,172,-314.818
2,172,-295.197
4,172,-275.744
6,172,-256.565
8,172,-237.755
10,172,-219.4
12,172,-201.577
14,172,-184.353
16,172,-167.787
18,172,-151.926
20,172,-136.809
22,172,-122.465
24,172,-108.913
26,172,-96.1641
28,172,-84.2187
30,172,-73.069
32,172,-62.6978
34,172,-53.0798
36,172,-44.1808
38,172,-35.9588
40,172,-28.3639
42,172,-21.3385
44,172,-14.8181
46,172,-8.7315
48,172,-3.00153
50,172,2.45456
52,172,7.72423
54,172,12.8989
56,172,18.073
58,172,23.3431
60,172,28.8067
62,172,34.5614
64,172,40.7033
66,172,47.3257
68,172,54.5184
70,172,62.3657
72,172,70.9453
74,172,80.3273
76,172,90.5723
78,172,101.731
80,172,113.842
82,172,126.933
84,172,141.017
86,172,156.094
88,172,172.149
90,172,189.152
92,172,207.061
94,172,225.817
96,172,245.347
98,172,265.566
100,172,286.373
102,172,307.66
104,172,329.305
106,172,351.177
108,172,373.14
110,172,395.049
112,172,416.756
114,172,438.112
116,172,458.966
118,172,479.169
120,172,498.574
122,172,517.043
124,172,534.44
126,172,550.642
128,172,565.533
130,172,579.009
132,172,590.98
134,172,601.369
136,172,610.112
138,172,617.162
140,172,622.485
142,172,626.064
144,172,627.896
146,172,627.995
148,172,626.388
150,172,623.117
152,172,618.235
154,172,611.809
156,172,603.918
158,172,594.648
160,172,584.097
162,172,572.37
164,172,559.575
166,172,545.831
168,172,531.254
170,172,515.968
172,172,500.095
174,172,483.759
176,172,467.082
178,172,450.183
180,172,433.18
-180,174,682.289
-178,174,659.235
-176,174,635.747
-174,174,611.904
-172,174,587.781
-170,174,563.45
-168,174,538.978
-166,174,514.429
-164,174,489.861
-162,174,465.328
-160,174,440.876
-158,174,416.549
-156,174,392.383
-154,174,368.406
-152,174,344.642
-150,174,321.109
-148,174,297.817
-146,174,274.769
-144,174,251.965
-142,174,229.396
-140,174,207.048
-138,174,184.901
-136,174,162.931
-134,174,141.108
-132,174,119.399
-130,174,97.7656
-128,174,76.1684
-126,174,54.5644
-124,174,32.9094
-122,174,11.1585
-120,174,-10.7332
-118,174,-32.8096
-116,174,-55.1129
-114,174,-77.6823
-112,174,-100.554
-110,174,-123.758
-108,174,-147.322
-106,174,-171.264
-104,174,-195.599
-102,174,-220.331
-100,174,-245.458
-98,174,-270.969
-96,174,-296.844
-94,174,-323.053
-92,174,-349.559
-90,174,-376.314
-88,174,-403.26
-86,174,-430.331
-84,174,-457.455
-82,174,-484.548
-80,174,-511.522
-78,174,-538.279
-76,174,-564.719
-74,174,-590.735
-72,174,-616.218
-70,174,-641.054
-68,174,-665.132
-66,174,-688.335
-64,174,-710.553
-62,174,-731.675
-60,174,-751.593
-58,174,-770.205
-56,174,-787.415
-54,174,-803.133
-52,174,-817.277
-50,174,-829.773
-48,174,-840.558
-46,174,-849.575
-44,174,-856.782
-42,174,-862.143
-40,174,-865.638
-38,174,-867.254
-36,174,-866.99
-34,174,-864.856
-32,174,-860.872
-30,174,-855.069
-28,174,-847.487
-26,174,-838.175
-24,174,-827.19
-22,174,-814.597
-20,174,-800.468
-18,174,-784.879
-16,174,-767.914
-14,174,-749.659
-12,174,-730.204
-10,174,-709.642
-8,174,-688.067
-6,174,-665.573
-4,174,-642.255
-2,174,-618.208
0,174,-593.522
2,174,-568.289
4,174,-542.596
6,174,-516.527
8,174,-490.163
10,174,-463.578
12,174,-436.845
14,174,-410.03
16,174,-383.195
18,174,-356.394
20,174,-329.679
22,174,-303.093
24,174,-276.676
26,174,-250.46
28,174,-224.472
30,174,-198.734
32,174,-173.261
34,174,-148.064
36,174,-123.147
38,174,-98.5087
40,174,-74.1452
42,174,-50.0458
44,174,-26.1965
46,174,-2.57898
48,174,20.8284
50,174,44.0504
52,174,67.1142
54,174,90.0491
56,174,112.886
58,174,135.656
60,174,158.391
62,174,181.123
64,174,203.882
66,174,226.696
68,174,249.592
70,174,272.592
72,174,295.716
74,174,318.98
76,174,342.392
78,174,365.958
80,174,389.676
82,174,413.54
84,174,437.535
86,174,461.64
88,174,485.828
90,174,510.063
92,174,534.304
94,174,558.501
96,174,582.601
98,174,606.54
100,174,630.251
102,174,653.663
104,174,676.697
106,174,699.272
108,174,721.304
110,174,742.705
112,174,763.388
114,174,783.263
116,174,802.242
118,174,820.238
120,174,837.165
122,174,852.942
124,174,867.49
126,174,880.737
128,174,892.615
130,174,903.063
132,174,912.027
134,174,919.459
136,174,925.322
138,174,929.585
140,174,932.226
142,174,933.232
144,174,932.6
146,174,930.333
148,174,926.445
150,174,920.959
152,174,913.903
154,174,905.316
156,174,895.242
158,174,883.734
160,174,870.85
162,174,856.654
164,174,841.214
166,174,824.604
168,174,806.901
170,174,788.183
172,174,768.533
174,174,748.035
176,174,726.772
178,174,704.828
180,174,682.289
-180,176,864.835
-178,176,837.004
-176,176,808.341
-174,176,778.903
-172,176,748.747
-170,176,717.929
-168,176,686.503
-166,176,654.523
-164,176,622.038
-162,176,589.1
-160,176,555.755
-158,176,522.048
-156,176,488.022
-154,176,453.716
-152,176,419.169
-150,176,384.414
-148,176,349.486
-146,176,314.412
-144,176,279.22
-142,176,243.935
-140,176,208.58
-138,176,173.174
-136,176,137.735
-134,176,102.28
-132,176,66.824
-130,176,31.3803
-128,176,-4.03848
-126,176,-39.4205
-124,176,-74.7543
-122,176,-110.028
-120,176,-145.231
-118,176,-180.351
-116,176,-215.373
-114,176,-250.284
-112,176,-285.068
-110,176,-319.706
-108,176,-354.18
-106,176,-388.465
-104,176,-422.537
-102,176,-456.367
-100,176,-489.926
-98,176,-523.178
-96,176,-556.086
-94,176,-588.61
-92,176,-620.705
-90,176,-652.325
-88,176,-683.42
-86,176,-713.937
-84,176,-743.821
-82,176,-773.012
-80,176,-801.453
-78,176,-829.079
-76,176,-855.83
-74,176,-881.639
-72,176,-906.443
-70,176,-930.177
-68,176,-952.776
-66,176,-974.176
-64,176,-994.317
-62,176,-1013.14
-60,176,-1030.58
-58,176,-1046.58
-56,176,-1061.11
-54,176,-1074.09
-52,176,-1085.5
-50,176,-1095.29
-48,176,-1103.43
-46,176,-1109.89
-44,176,-1114.64
-42,176,-1117.66
-40,176,-1118.94
-38,176,-1118.48
-36,176,-1116.27
-34,176,-1112.3
-32,176,-1106.61
-30,176,-1099.19
-28,176,-1090.07
-26,176,-1079.27
-24,176,-1066.82
-22,176,-1052.77
-20,176,-1037.15
-18,176,-1019.99
-16,176,-1001.36
-14,176,-981.302
-12,176,-959.867
-10,176,-937.113
-8,176,-913.1
-6,176,-887.889
-4,176,-861.54
-2,176,-834.118
0,176,-805.686
2,176,-776.308
4,176,-746.048
6,176,-714.969
8,176,-683.135
10,176,-650.607
12,176,-617.447
14,176,-583.712
16,176,-549.461
18,176,-514.749
20,176,-479.629
22,176,-444.152
24,176,-408.367
26,176,-372.321
28,176,-336.056
30,176,-299.615
32,176,-263.036
34,176,-226.355
36,176,-189.607
38,176,-152.822
40,176,-116.03
42,176,-79.2575
44,176,-42.5306
46,176,-5.87203
48,176,30.6963
50,176,67.1543
52,176,103.483
54,176,139.663
56,176,175.679
58,176,211.512
60,176,247.146
62,176,282.564
64,176,317.749
66,176,352.683
68,176,387.347
