Phi[deg],Theta[deg],dB(RealizedGainTotal)
-140,16,6.58006
-138,16,6.5835
-136,16,6.58691
-134,16,6.59028
-132,16,6.59363
-130,16,6.59694
-128,16,6.60023
-126,16,6.6035
-124,16,6.60675
-122,16,6.60999
-120,16,6.61322
-118,16,6.61643
-116,16,6.61965
-114,16,6.62285
-112,16,6.62606
-110,16,6.62925
-108,16,6.63245
-106,16,6.63563
-104,16,6.6388
-102,16,6.64196
-100,16,6.6451
-98,16,6.64821
-96,16,6.65129
-94,16,6.65433
-92,16,6.65733
-90,16,6.66027
-88,16,6.66314
-86,16,6.66594
-84,16,6.66865
-82,16,6.67126
-80,16,6.67378
-78,16,6.67617
-76,16,6.67844
-74,16,6.68057
-72,16,6.68256
-70,16,6.68439
-68,16,6.68606
-66,16,6.68756
-64,16,6.68888
-62,16,6.69002
-60,16,6.69097
-58,16,6.69173
-56,16,6.69229
-54,16,6.69266
-52,16,6.69284
-50,16,6.69282
-48,16,6.69261
-46,16,6.6922
-44,16,6.69162
-42,16,6.69085
-40,16,6.68991
-38,16,6.6888
-36,16,6.68754
-34,16,6.68612
-32,16,6.68457
-30,16,6.68288
-28,16,6.68107
-26,16,6.67915
-24,16,6.67713
-22,16,6.67502
-20,16,6.67283
-18,16,6.67057
-16,16,6.66825
-14,16,6.66589
-12,16,6.66348
-10,16,6.66105
-8,16,6.65859
-6,16,6.65612
-4,16,6.65363
-2,16,6.65115
0,16,6.64867
2,16,6.6462
4,16,6.64374
6,16,6.64129
8,16,6.63886
10,16,6.63645
12,16,6.63406
14,16,6.63169
16,16,6.62934
18,16,6.627
20,16,6.62468
22,16,6.62237
24,16,6.62008
26,16,6.61779
28,16,6.61551
30,16,6.61322
32,16,6.61094
34,16,6.60864
36,16,6.60633
38,16,6.60401
40,16,6.60167
42,16,6.5993
44,16,6.59691
46,16,6.59448
48,16,6.59201
50,16,6.58951
52,16,6.58697
54,16,6.58438
56,16,6.58174
58,16,6.57906
60,16,6.57632
62,16,6.57354
64,16,6.5707
66,16,6.5678
68,16,6.56486
70,16,6.56186
72,16,6.55882
74,16,6.55572
76,16,6.55259
78,16,6.5494
80,16,6.54618
82,16,6.54293
84,16,6.53964
86,16,6.53633
88,16,6.533
90,16,6.52966
92,16,6.52631
94,16,6.52296
96,16,6.51963
98,16,6.51631
100,16,6.51302
102,16,6.50977
104,16,6.50657
106,16,6.50343
108,16,6.50035
110,16,6.49736
112,16,6.49446
114,16,6.49166
116,16,6.48897
118,16,6.48641
120,16,6.48399
122,16,6.48172
124,16,6.4796
126,16,6.47766
128,16,6.4759
130,16,6.47433
132,16,6.47295
134,16,6.47179
136,16,6.47084
138,16,6.47011
140,16,6.46961
142,16,6.46934
144,16,6.4693
146,16,6.4695
148,16,6.46995
150,16,6.47062
152,16,6.47154
154,16,6.47269
156,16,6.47407
158,16,6.47568
160,16,6.4775
162,16,6.47954
164,16,6.48178
166,16,6.48421
168,16,6.48683
170,16,6.48961
172,16,6.49256
174,16,6.49566
176,16,6.49889
178,16,6.50224
180,16,6.50569
-180,18,6.35121
-178,18,6.35551
-176,18,6.3599
-174,18,6.36435
-172,18,6.36885
-170,18,6.37337
-168,18,6.37791
-166,18,6.38245
-164,18,6.38697
-162,18,6.39146
-160,18,6.39591
-158,18,6.40032
-156,18,6.40466
-154,18,6.40894
-152,18,6.41315
-150,18,6.41729
-148,18,6.42136
-146,18,6.42535
-144,18,6.42927
-142,18,6.43311
-140,18,6.43689
-138,18,6.4406
-136,18,6.44426
-134,18,6.44787
-132,18,6.45143
-130,18,6.45496
-128,18,6.45846
-126,18,6.46193
-124,18,6.46539
-122,18,6.46885
-120,18,6.4723
-118,18,6.47576
-116,18,6.47923
-114,18,6.48271
-112,18,6.4862
-110,18,6.48972
-108,18,6.49325
-106,18,6.49679
-104,18,6.50035
-102,18,6.50392
-100,18,6.50749
-98,18,6.51105
-96,18,6.5146
-94,18,6.51813
-92,18,6.52162
-90,18,6.52507
-88,18,6.52846
-86,18,6.53177
-84,18,6.535
-82,18,6.53812
-80,18,6.54113
-78,18,6.54401
-76,18,6.54674
-74,18,6.54931
-72,18,6.55171
-70,18,6.55392
-68,18,6.55593
-66,18,6.55774
-64,18,6.55932
-62,18,6.56068
-60,18,6.56181
-58,18,6.56269
-56,18,6.56333
-54,18,6.56373
-52,18,6.56389
-50,18,6.5638
-48,18,6.56346
-46,18,6.5629
-44,18,6.5621
-42,18,6.56108
-40,18,6.55985
-38,18,6.55841
-36,18,6.55678
-34,18,6.55497
-32,18,6.553
-30,18,6.55087
-28,18,6.5486
-26,18,6.5462
-24,18,6.5437
-22,18,6.5411
-20,18,6.53842
-18,18,6.53567
-16,18,6.53287
-14,18,6.53003
-12,18,6.52716
-10,18,6.52427
-8,18,6.52138
-6,18,6.5185
-4,18,6.51562
-2,18,6.51277
0,18,6.50995
2,18,6.50716
4,18,6.5044
6,18,6.50169
8,18,6.49902
10,18,6.49639
12,18,6.4938
14,18,6.49126
16,18,6.48875
18,18,6.48628
20,18,6.48384
22,18,6.48143
24,18,6.47905
26,18,6.47668
28,18,6.47433
30,18,6.47198
32,18,6.46963
34,18,6.46728
36,18,6.46492
38,18,6.46253
40,18,6.46012
42,18,6.45768
44,18,6.4552
46,18,6.45267
48,18,6.4501
50,18,6.44747
52,18,6.44479
54,18,6.44204
56,18,6.43923
58,18,6.43634
60,18,6.43339
62,18,6.43036
64,18,6.42725
66,18,6.42407
68,18,6.42081
70,18,6.41747
72,18,6.41406
74,18,6.41058
76,18,6.40703
78,18,6.40341
80,18,6.39972
82,18,6.39598
84,18,6.39218
86,18,6.38834
88,18,6.38446
90,18,6.38054
92,18,6.3766
94,18,6.37265
96,18,6.36869
98,18,6.36474
100,18,6.3608
102,18,6.3569
104,18,6.35304
106,18,6.34923
108,18,6.3455
110,18,6.34184
112,18,6.33829
114,18,6.33485
116,18,6.33154
118,18,6.32838
120,18,6.32537
122,18,6.32254
124,18,6.31989
126,18,6.31745
128,18,6.31523
130,18,6.31324
132,18,6.31149
134,18,6.31
136,18,6.30878
138,18,6.30782
140,18,6.30716
142,18,6.30678
144,18,6.30669
146,18,6.3069
148,18,6.30741
150,18,6.30822
152,18,6.30933
154,18,6.31073
156,18,6.31242
158,18,6.31439
160,18,6.31664
162,18,6.31915
164,18,6.32191
166,18,6.3249
168,18,6.32812
170,18,6.33155
172,18,6.33517
174,18,6.33896
176,18,6.34291
178,18,6.347
180,18,6.35121
-180,20,6.18107
-178,20,6.18625
-176,20,6.1915
-174,20,6.1968
-172,20,6.20214
-170,20,6.20749
-168,20,6.21282
-166,20,6.21811
-164,20,6.22336
-162,20,6.22854
-160,20,6.23364
-158,20,6.23864
-156,20,6.24355
-154,20,6.24834
-152,20,6.25301
-150,20,6.25757
-148,20,6.26201
-146,20,6.26633
-144,20,6.27053
-142,20,6.27463
-140,20,6.27862
-138,20,6.28253
-136,20,6.28635
-134,20,6.2901
-132,20,6.29379
-130,20,6.29743
-128,20,6.30104
-126,20,6.30463
-124,20,6.30821
-122,20,6.31179
-120,20,6.31539
-118,20,6.31901
-116,20,6.32266
-114,20,6.32636
-112,20,6.3301
-110,20,6.33389
-108,20,6.33773
-106,20,6.34162
-104,20,6.34556
-102,20,6.34954
-100,20,6.35355
-98,20,6.3576
-96,20,6.36165
-94,20,6.36571
-92,20,6.36975
-90,20,6.37377
-88,20,6.37774
-86,20,6.38164
-84,20,6.38545
-82,20,6.38917
-80,20,6.39275
-78,20,6.39619
-76,20,6.39946
-74,20,6.40255
-72,20,6.40542
-70,20,6.40808
-68,20,6.4105
-66,20,6.41266
-64,20,6.41456
-62,20,6.41617
-60,20,6.4175
-58,20,6.41853
-56,20,6.41926
-54,20,6.41968
-52,20,6.4198
-50,20,6.41962
-48,20,6.41914
-46,20,6.41837
-44,20,6.41732
-42,20,6.41599
-40,20,6.41441
-38,20,6.41257
-36,20,6.41051
-34,20,6.40823
-32,20,6.40576
-30,20,6.40311
-28,20,6.4003
-26,20,6.39736
-24,20,6.39429
-22,20,6.39113
-20,20,6.38788
-18,20,6.38458
-16,20,6.38123
-14,20,6.37786
-12,20,6.37448
-10,20,6.3711
-8,20,6.36775
-6,20,6.36443
-4,20,6.36115
-2,20,6.35792
0,20,6.35475
2,20,6.35165
4,20,6.34862
6,20,6.34566
8,20,6.34277
10,20,6.33996
12,20,6.33722
14,20,6.33454
16,20,6.33194
18,20,6.32939
20,20,6.3269
22,20,6.32445
24,20,6.32204
26,20,6.31966
28,20,6.31731
30,20,6.31496
32,20,6.31262
34,20,6.31028
36,20,6.30792
38,20,6.30553
40,20,6.30311
42,20,6.30065
44,20,6.29814
46,20,6.29558
48,20,6.29294
50,20,6.29023
52,20,6.28745
54,20,6.28458
56,20,6.28161
58,20,6.27856
60,20,6.27541
62,20,6.27215
64,20,6.26879
66,20,6.26533
68,20,6.26176
70,20,6.25809
72,20,6.25431
74,20,6.25043
76,20,6.24645
78,20,6.24237
80,20,6.2382
82,20,6.23394
84,20,6.2296
86,20,6.22519
88,20,6.22071
90,20,6.21617
92,20,6.21159
94,20,6.20698
96,20,6.20233
98,20,6.19768
100,20,6.19303
102,20,6.1884
104,20,6.18381
106,20,6.17926
108,20,6.17478
110,20,6.17039
112,20,6.1661
114,20,6.16193
116,20,6.15791
118,20,6.15405
120,20,6.15037
122,20,6.14689
124,20,6.14363
126,20,6.14062
128,20,6.13787
130,20,6.13539
132,20,6.1332
134,20,6.13133
136,20,6.12978
138,20,6.12857
140,20,6.1277
142,20,6.12719
144,20,6.12704
146,20,6.12726
148,20,6.12785
150,20,6.12882
152,20,6.13015
154,20,6.13185
156,20,6.1339
158,20,6.13631
160,20,6.13905
162,20,6.14211
164,20,6.14548
166,20,6.14914
168,20,6.15308
170,20,6.15726
172,20,6.16166
174,20,6.16627
176,20,6.17106
178,20,6.176
180,20,6.18107
-180,22,5.99576
-178,22,6.00193
-176,22,6.00817
-174,22,6.01445
-172,22,6.02073
-170,22,6.027
-168,22,6.03321
-166,22,6.03935
-164,22,6.04539
-162,22,6.05131
-160,22,6.0571
-158,22,6.06273
-156,22,6.0682
-154,22,6.0735
-152,22,6.07862
-150,22,6.08357
-148,22,6.08833
-146,22,6.09293
-144,22,6.09735
-142,22,6.10162
-140,22,6.10575
-138,22,6.10974
-136,22,6.11362
-134,22,6.11741
-132,22,6.12111
-130,22,6.12476
-128,22,6.12837
-126,22,6.13196
-124,22,6.13555
-122,22,6.13916
-120,22,6.1428
-118,22,6.1465
-116,22,6.15026
-114,22,6.1541
-112,22,6.15803
-110,22,6.16205
-108,22,6.16616
-106,22,6.17037
-104,22,6.17468
-102,22,6.17908
-100,22,6.18356
-98,22,6.1881
-96,22,6.19271
-94,22,6.19734
-92,22,6.202
-90,22,6.20665
-88,22,6.21128
-86,22,6.21585
-84,22,6.22034
-82,22,6.22473
-80,22,6.22898
-78,22,6.23307
-76,22,6.23697
-74,22,6.24066
-72,22,6.2441
-70,22,6.24728
-68,22,6.25017
-66,22,6.25275
-64,22,6.25501
-62,22,6.25692
-60,22,6.25848
-58,22,6.25967
-56,22,6.2605
-54,22,6.26095
-52,22,6.26103
-50,22,6.26073
-48,22,6.26007
-46,22,6.25906
-44,22,6.25769
-42,22,6.256
-40,22,6.25399
-38,22,6.25169
-36,22,6.24912
-34,22,6.24629
-32,22,6.24323
-30,22,6.23997
-28,22,6.23654
-26,22,6.23295
-24,22,6.22924
-22,22,6.22543
-20,22,6.22155
-18,22,6.21762
-16,22,6.21366
-14,22,6.2097
-12,22,6.20576
-10,22,6.20185
-8,22,6.198
-6,22,6.19422
-4,22,6.19052
-2,22,6.18691
0,22,6.1834
2,22,6.18
4,22,6.17671
6,22,6.17354
8,22,6.17047
10,22,6.16752
12,22,6.16468
14,22,6.16194
16,22,6.15929
18,22,6.15673
20,22,6.15425
22,22,6.15184
24,22,6.14948
26,22,6.14716
28,22,6.14488
30,22,6.14261
32,22,6.14035
34,22,6.13809
36,22,6.1358
38,22,6.13348
40,22,6.13112
42,22,6.1287
44,22,6.12622
46,22,6.12365
48,22,6.121
50,22,6.11826
52,22,6.11541
54,22,6.11245
56,22,6.10937
58,22,6.10616
60,22,6.10283
62,22,6.09936
64,22,6.09576
66,22,6.09202
68,22,6.08815
70,22,6.08413
72,22,6.07997
74,22,6.07568
76,22,6.07125
78,22,6.06669
80,22,6.06201
82,22,6.05721
84,22,6.05229
86,22,6.04727
88,22,6.04215
90,22,6.03695
92,22,6.03167
94,22,6.02633
96,22,6.02094
98,22,6.01552
100,22,6.01009
102,22,6.00465
104,22,5.99924
106,22,5.99387
108,22,5.98856
110,22,5.98334
112,22,5.97822
114,22,5.97323
116,22,5.9684
118,22,5.96375
120,22,5.95931
122,22,5.9551
124,22,5.95114
126,22,5.94747
128,22,5.9441
130,22,5.94106
132,22,5.93837
134,22,5.93605
136,22,5.93413
138,22,5.93261
140,22,5.93151
142,22,5.93085
144,22,5.93063
146,22,5.93086
148,22,5.93155
150,22,5.93269
152,22,5.93429
154,22,5.93633
156,22,5.93881
158,22,5.94173
160,22,5.94505
162,22,5.94876
164,22,5.95285
166,22,5.95729
168,22,5.96205
170,22,5.96711
172,22,5.97244
174,22,5.978
176,22,5.98376
178,22,5.98969
180,22,5.99576
-180,24,5.79577
-178,24,5.80308
-176,24,5.81045
-174,24,5.81783
-172,24,5.82519
-170,24,5.83248
-168,24,5.83968
-166,24,5.84675
-164,24,5.85365
-162,24,5.86038
-160,24,5.86689
-158,24,5.87318
-156,24,5.87923
-154,24,5.88503
-152,24,5.89058
-150,24,5.89587
-148,24,5.90092
-146,24,5.90572
-144,24,5.91028
-142,24,5.91464
-140,24,5.91879
-138,24,5.92276
-136,24,5.92659
-134,24,5.93028
-132,24,5.93387
-130,24,5.93739
-128,24,5.94087
-126,24,5.94433
-124,24,5.9478
-122,24,5.95132
-120,24,5.9549
-118,24,5.95857
-116,24,5.96234
-114,24,5.96625
-112,24,5.97029
-110,24,5.97448
-108,24,5.97883
-106,24,5.98334
-104,24,5.98801
-102,24,5.99283
-100,24,5.99779
-98,24,6.00287
-96,24,6.00807
-94,24,6.01334
-92,24,6.01868
-90,24,6.02405
-88,24,6.02942
-86,24,6.03476
-84,24,6.04002
-82,24,6.04519
-80,24,6.05021
-78,24,6.05505
-76,24,6.05969
-74,24,6.06407
-72,24,6.06817
-70,24,6.07195
-68,24,6.07539
-66,24,6.07846
-64,24,6.08114
-62,24,6.0834
-60,24,6.08522
-58,24,6.08661
-56,24,6.08754
-54,24,6.08802
-52,24,6.08803
-50,24,6.0876
-48,24,6.08672
-46,24,6.08541
-44,24,6.08368
-42,24,6.08155
-40,24,6.07904
-38,24,6.07619
-36,24,6.07301
-34,24,6.06954
-32,24,6.0658
-30,24,6.06184
-28,24,6.05768
-26,24,6.05336
-24,24,6.04891
-22,24,6.04437
-20,24,6.03976
-18,24,6.03513
-16,24,6.03049
-14,24,6.02589
-12,24,6.02133
-10,24,6.01686
-8,24,6.01248
-6,24,6.00821
-4,24,6.00408
-2,24,6.00009
0,24,5.99626
2,24,5.99258
4,24,5.98907
6,24,5.98571
8,24,5.98252
10,24,5.97949
12,24,5.9766
14,24,5.97386
16,24,5.97125
18,24,5.96875
20,24,5.96636
22,24,5.96406
24,24,5.96183
26,24,5.95966
28,24,5.95753
30,24,5.95543
32,24,5.95333
34,24,5.95121
36,24,5.94908
38,24,5.94689
40,24,5.94465
42,24,5.94233
44,24,5.93993
46,24,5.93742
48,24,5.9348
50,24,5.93206
52,24,5.92918
54,24,5.92615
56,24,5.92298
58,24,5.91964
60,24,5.91615
62,24,5.91248
64,24,5.90864
66,24,5.90462
68,24,5.90043
70,24,5.89606
72,24,5.89152
74,24,5.88679
76,24,5.8819
78,24,5.87684
80,24,5.87161
82,24,5.86623
84,24,5.86069
86,24,5.85502
88,24,5.84921
90,24,5.84329
92,24,5.83725
94,24,5.83113
96,24,5.82493
98,24,5.81867
100,24,5.81238
102,24,5.80606
104,24,5.79975
106,24,5.79347
108,24,5.78724
110,24,5.78109
112,24,5.77505
114,24,5.76915
116,24,5.76341
118,24,5.75787
120,24,5.75257
122,24,5.74752
124,24,5.74277
126,24,5.73835
128,24,5.73428
130,24,5.73059
132,24,5.72733
134,24,5.7245
136,24,5.72214
138,24,5.72027
140,24,5.7189
142,24,5.71806
144,24,5.71776
146,24,5.71801
148,24,5.71881
150,24,5.72016
152,24,5.72206
154,24,5.72451
156,24,5.7275
158,24,5.731
160,24,5.735
162,24,5.73947
164,24,5.7444
166,24,5.74974
168,24,5.75547
170,24,5.76155
172,24,5.76794
174,24,5.7746
176,24,5.78149
178,24,5.78856
180,24,5.79577
-180,26,5.58167
-178,26,5.59028
-176,26,5.59892
-174,26,5.60755
-172,26,5.61612
-170,26,5.62456
-168,26,5.63285
-166,26,5.64094
-164,26,5.64879
-162,26,5.65637
-160,26,5.66366
-158,26,5.67063
-156,26,5.67727
-154,26,5.68356
-152,26,5.68951
-150,26,5.69511
-148,26,5.70037
-146,26,5.7053
-144,26,5.70992
-142,26,5.71424
-140,26,5.71831
-138,26,5.72214
-136,26,5.72576
-134,26,5.72922
-132,26,5.73256
-130,26,5.7358
-128,26,5.739
-126,26,5.74218
-124,26,5.7454
-122,26,5.74868
-120,26,5.75207
-118,26,5.75559
-116,26,5.75927
-114,26,5.76315
-112,26,5.76723
-110,26,5.77153
-108,26,5.77607
-106,26,5.78085
-104,26,5.78587
-102,26,5.79111
-100,26,5.79657
-98,26,5.80223
-96,26,5.80807
-94,26,5.81405
-92,26,5.82015
-90,26,5.82633
-88,26,5.83254
-86,26,5.83874
-84,26,5.8449
-82,26,5.85095
-80,26,5.85686
-78,26,5.86258
-76,26,5.86805
-74,26,5.87324
-72,26,5.8781
-70,26,5.88258
-68,26,5.88666
-66,26,5.89029
-64,26,5.89345
-62,26,5.89611
-60,26,5.89824
-58,26,5.89984
-56,26,5.90089
-54,26,5.90138
-52,26,5.90132
-50,26,5.90072
-48,26,5.89957
-46,26,5.89791
-44,26,5.89574
-42,26,5.8931
-40,26,5.89001
-38,26,5.88651
-36,26,5.88263
-34,26,5.87841
-32,26,5.8739
-30,26,5.86912
-28,26,5.86413
-26,26,5.85897
-24,26,5.85369
-22,26,5.84832
-20,26,5.8429
-18,26,5.83749
-16,26,5.8321
-14,26,5.82679
-12,26,5.82157
-10,26,5.81648
-8,26,5.81155
-6,26,5.80679
-4,26,5.80222
-2,26,5.79786
0,26,5.79372
2,26,5.78979
4,26,5.78609
6,26,5.78261
8,26,5.77935
10,26,5.7763
12,26,5.77345
14,26,5.77078
16,26,5.76829
18,26,5.76594
20,26,5.76373
22,26,5.76164
24,26,5.75963
26,26,5.7577
28,26,5.75581
30,26,5.75395
32,26,5.75209
34,26,5.75021
36,26,5.7483
38,26,5.74632
40,26,5.74426
42,26,5.74211
44,26,5.73983
46,26,5.73743
48,26,5.73488
50,26,5.73218
52,26,5.7293
54,26,5.72624
56,26,5.72299
58,26,5.71954
60,26,5.71589
62,26,5.71202
64,26,5.70794
66,26,5.70364
68,26,5.69913
70,26,5.69439
72,26,5.68943
74,26,5.68426
76,26,5.67887
78,26,5.67327
80,26,5.66747
82,26,5.66146
84,26,5.65527
86,26,5.64889
88,26,5.64235
90,26,5.63565
92,26,5.6288
94,26,5.62183
96,26,5.61475
98,26,5.60758
100,26,5.60035
102,26,5.59307
104,26,5.58577
106,26,5.57849
108,26,5.57125
110,26,5.56408
112,26,5.55701
114,26,5.55009
116,26,5.54334
118,26,5.53682
120,26,5.53054
122,26,5.52456
124,26,5.51892
126,26,5.51364
128,26,5.50878
130,26,5.50437
132,26,5.50044
134,26,5.49703
136,26,5.49418
138,26,5.4919
140,26,5.49024
142,26,5.4892
144,26,5.4888
146,26,5.48906
148,26,5.48999
150,26,5.49159
152,26,5.49385
154,26,5.49677
156,26,5.50033
158,26,5.50452
160,26,5.50931
162,26,5.51467
164,26,5.52056
166,26,5.52695
168,26,5.5338
170,26,5.54105
172,26,5.54867
174,26,5.55659
176,26,5.56477
178,26,5.57314
180,26,5.58167
-180,28,5.35405
-178,28,5.36413
-176,28,5.37422
-174,28,5.38425
-172,28,5.39416
-170,28,5.40389
-168,28,5.41338
-166,28,5.42259
-164,28,5.43147
-162,28,5.43997
-160,28,5.44808
-158,28,5.45576
-156,28,5.46299
-154,28,5.46977
-152,28,5.47608
-150,28,5.48193
-148,28,5.48734
-146,28,5.49231
-144,28,5.49687
-142,28,5.50106
-140,28,5.5049
-138,28,5.50844
-136,28,5.51172
-134,28,5.51479
-132,28,5.51769
-130,28,5.52049
-128,28,5.52324
-126,28,5.52598
-124,28,5.52878
-122,28,5.53168
-120,28,5.53473
-118,28,5.53797
-116,28,5.54144
-114,28,5.54518
-112,28,5.54922
-110,28,5.55356
-108,28,5.55824
-106,28,5.56325
-104,28,5.5686
-102,28,5.57428
-100,28,5.58027
-98,28,5.58655
-96,28,5.59309
-94,28,5.59985
-92,28,5.60679
-90,28,5.61387
-88,28,5.62104
-86,28,5.62823
-84,28,5.63539
-82,28,5.64247
-80,28,5.64939
-78,28,5.65611
-76,28,5.66255
-74,28,5.66866
-72,28,5.67439
-70,28,5.67968
-68,28,5.68449
-66,28,5.68876
-64,28,5.69247
-62,28,5.69558
-60,28,5.69806
-58,28,5.6999
-56,28,5.70107
-54,28,5.70158
-52,28,5.70142
-50,28,5.70061
-48,28,5.69915
-46,28,5.69707
-44,28,5.6944
-42,28,5.69116
-40,28,5.6874
-38,28,5.68315
-36,28,5.67846
-34,28,5.67338
-32,28,5.66796
-30,28,5.66226
-28,28,5.65633
-26,28,5.65022
-24,28,5.64399
-22,28,5.63769
-20,28,5.63137
-18,28,5.62509
-16,28,5.61888
-14,28,5.6128
-12,28,5.60687
-10,28,5.60113
-8,28,5.59562
-6,28,5.59035
-4,28,5.58535
-2,28,5.58064
0,28,5.57621
2,28,5.57208
4,28,5.56824
6,28,5.5647
8,28,5.56144
10,28,5.55845
12,28,5.55571
14,28,5.55321
16,28,5.55093
18,28,5.54884
20,28,5.54691
22,28,5.54512
24,28,5.54344
26,28,5.54184
28,28,5.54029
30,28,5.53877
32,28,5.53724
34,28,5.53569
36,28,5.53407
38,28,5.53237
40,28,5.53056
42,28,5.52863
44,28,5.52655
46,28,5.52429
48,28,5.52186
50,28,5.51922
52,28,5.51637
54,28,5.51329
56,28,5.50998
58,28,5.50642
60,28,5.50261
62,28,5.49855
64,28,5.49422
66,28,5.48963
68,28,5.48477
70,28,5.47964
72,28,5.47425
74,28,5.4686
76,28,5.46268
78,28,5.45651
80,28,5.45009
82,28,5.44343
84,28,5.43653
86,28,5.4294
88,28,5.42206
90,28,5.41453
92,28,5.40681
94,28,5.39892
96,28,5.39089
98,28,5.38274
100,28,5.37448
102,28,5.36616
104,28,5.35779
106,28,5.34941
108,28,5.34106
110,28,5.33277
112,28,5.32458
114,28,5.31653
116,28,5.30867
118,28,5.30104
120,28,5.29369
122,28,5.28666
124,28,5.28001
126,28,5.27379
128,28,5.26804
130,28,5.2628
132,28,5.25813
134,28,5.25407
136,28,5.25066
138,28,5.24793
140,28,5.24592
142,28,5.24465
144,28,5.24415
146,28,5.24444
148,28,5.24552
150,28,5.24739
152,28,5.25007
154,28,5.25353
156,28,5.25776
158,28,5.26274
160,28,5.26843
162,28,5.2748
164,28,5.28181
166,28,5.28941
168,28,5.29754
170,28,5.30614
172,28,5.31516
174,28,5.32453
176,28,5.33418
178,28,5.34404
180,28,5.35405
-180,30,5.11355
-178,30,5.12528
-176,30,5.13699
-174,30,5.14859
-172,30,5.16
-170,30,5.17115
-168,30,5.18197
-166,30,5.1924
-164,30,5.20239
-162,30,5.21189
-160,30,5.22086
-158,30,5.22928
-156,30,5.23711
-154,30,5.24435
-152,30,5.25099
-150,30,5.25703
-148,30,5.2625
-146,30,5.26742
-144,30,5.27181
-142,30,5.27572
-140,30,5.2792
-138,30,5.28228
-136,30,5.28505
-134,30,5.28754
-132,30,5.28984
-130,30,5.29201
-128,30,5.29412
-126,30,5.29624
-124,30,5.29844
-122,30,5.30079
-120,30,5.30334
-118,30,5.30615
-116,30,5.30928
-114,30,5.31277
-112,30,5.31666
-110,30,5.32097
-108,30,5.32573
-106,30,5.33094
-104,30,5.33661
-102,30,5.34273
-100,30,5.34927
-98,30,5.35621
-96,30,5.36352
-94,30,5.37114
-92,30,5.37903
-90,30,5.38712
-88,30,5.39536
-86,30,5.40367
-84,30,5.41198
-82,30,5.42021
-80,30,5.42829
-78,30,5.43614
-76,30,5.44369
-74,30,5.45086
-72,30,5.45758
-70,30,5.46379
-68,30,5.46943
-66,30,5.47443
-64,30,5.47877
-62,30,5.48238
-60,30,5.48525
-58,30,5.48735
-56,30,5.48866
-54,30,5.48918
-52,30,5.4889
-50,30,5.48784
-48,30,5.48601
-46,30,5.48345
-44,30,5.48018
-42,30,5.47625
-40,30,5.4717
-38,30,5.46659
-36,30,5.46098
-34,30,5.45492
-32,30,5.44848
-30,30,5.44172
-28,30,5.43472
-26,30,5.42754
-24,30,5.42026
-22,30,5.41292
-20,30,5.40561
-18,30,5.39837
-16,30,5.39127
-14,30,5.38435
-12,30,5.37766
-10,30,5.37124
-8,30,5.36513
-6,30,5.35935
-4,30,5.35393
-2,30,5.34887
0,30,5.3442
2,30,5.33991
4,30,5.33601
6,30,5.33247
8,30,5.32929
10,30,5.32646
12,30,5.32394
14,30,5.32171
16,30,5.31975
18,30,5.31802
20,30,5.31648
22,30,5.31511
24,30,5.31387
26,30,5.31271
28,30,5.31161
30,30,5.31053
32,30,5.30943
34,30,5.30828
36,30,5.30704
38,30,5.3057
40,30,5.30421
42,30,5.30255
44,30,5.30071
46,30,5.29865
48,30,5.29636
50,30,5.29382
52,30,5.29102
54,30,5.28794
56,30,5.28457
58,30,5.28091
60,30,5.27694
62,30,5.27266
64,30,5.26807
66,30,5.26316
68,30,5.25794
70,30,5.2524
72,30,5.24654
74,30,5.24037
76,30,5.23389
78,30,5.22711
80,30,5.22002
82,30,5.21265
84,30,5.20499
86,30,5.19707
88,30,5.18888
90,30,5.18045
92,30,5.17179
94,30,5.16292
96,30,5.15387
98,30,5.14465
100,30,5.1353
102,30,5.12585
104,30,5.11632
106,30,5.10675
108,30,5.09719
110,30,5.08767
112,30,5.07825
114,30,5.06897
116,30,5.05988
118,30,5.05103
120,30,5.04249
122,30,5.03431
124,30,5.02655
126,30,5.01927
128,30,5.01252
130,30,5.00637
132,30,5.00087
134,30,4.99607
136,30,4.99203
138,30,4.98879
140,30,4.9864
142,30,4.98488
144,30,4.98426
146,30,4.98458
148,30,4.98583
150,30,4.98804
152,30,4.99119
154,30,4.99527
156,30,5.00027
158,30,5.00615
160,30,5.01288
162,30,5.02041
164,30,5.02869
166,30,5.03766
168,30,5.04725
170,30,5.05739
172,30,5.068
174,30,5.07901
176,30,5.09033
178,30,5.10187
180,30,5.11355
-180,32,4.86086
-178,32,4.87444
-176,32,4.88795
-174,32,4.90128
-172,32,4.91435
-170,32,4.92707
-168,32,4.93934
-166,32,4.95111
-164,32,4.9623
-162,32,4.97286
-160,32,4.98274
-158,32,4.99191
-156,32,5.00034
-154,32,5.00802
-152,32,5.01494
-150,32,5.02112
-148,32,5.02657
-146,32,5.03132
-144,32,5.03541
-142,32,5.0389
-140,32,5.04185
-138,32,5.04431
-136,32,5.04637
-134,32,5.0481
-132,32,5.04959
-130,32,5.05093
-128,32,5.0522
-126,32,5.0535
-124,32,5.0549
-122,32,5.05651
-120,32,5.05838
-118,32,5.06061
-116,32,5.06325
-114,32,5.06636
-112,32,5.07
-110,32,5.07419
-108,32,5.07896
-106,32,5.08434
-104,32,5.09031
-102,32,5.09687
-100,32,5.104
-98,32,5.11165
-96,32,5.1198
-94,32,5.12837
